"Timestamp UTC";"Timestamp";"Value";"Source";"Measurement";"Unit"
2024-11-22 05.15.00;2024-11-22 12.15.00;152584,140625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 05.15.00;2024-11-22 12.15.00;152239,328125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 05.15.00;2024-11-22 12.15.00;152389,625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 05.30.00;2024-11-22 12.30.00;152477,59375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 05.30.00;2024-11-22 12.30.00;152100,25;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 05.30.00;2024-11-22 12.30.00;152292,546875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 05.45.00;2024-11-22 12.45.00;153751,671875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 05.45.00;2024-11-22 12.45.00;151941,34375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 05.45.00;2024-11-22 12.45.00;152402,8125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 06.00.00;2024-11-22 13.00.00;153804,796875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 06.00.00;2024-11-22 13.00.00;153053,421875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 06.00.00;2024-11-22 13.00.00;153492,65625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 06.15.00;2024-11-22 13.15.00;153137,21875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 06.15.00;2024-11-22 13.15.00;151797,890625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 06.15.00;2024-11-22 13.15.00;152380;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 06.30.00;2024-11-22 13.30.00;152594,703125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 06.30.00;2024-11-22 13.30.00;151692,875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 06.30.00;2024-11-22 13.30.00;152157,03125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 06.45.00;2024-11-22 13.45.00;152844,3125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 06.45.00;2024-11-22 13.45.00;151261,703125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 06.45.00;2024-11-22 13.45.00;152403,34375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 07.00.00;2024-11-22 14.00.00;152472,015625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 07.00.00;2024-11-22 14.00.00;152180,046875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 07.00.00;2024-11-22 14.00.00;152338,28125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 07.15.00;2024-11-22 14.15.00;152645,53125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 07.15.00;2024-11-22 14.15.00;151146,578125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 07.15.00;2024-11-22 14.15.00;152494,859375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 07.30.00;2024-11-22 14.30.00;152829,4375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 07.30.00;2024-11-22 14.30.00;152279,8125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 07.30.00;2024-11-22 14.30.00;152615,703125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 07.45.00;2024-11-22 14.45.00;152962,203125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 07.45.00;2024-11-22 14.45.00;152683,640625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 07.45.00;2024-11-22 14.45.00;152822,109375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 08.00.00;2024-11-22 15.00.00;153265,8125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 08.00.00;2024-11-22 15.00.00;152613,21875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 08.00.00;2024-11-22 15.00.00;152976,4375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 08.15.00;2024-11-22 15.15.00;153101,0625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 08.15.00;2024-11-22 15.15.00;152822,625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 08.15.00;2024-11-22 15.15.00;152961,578125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 08.30.00;2024-11-22 15.30.00;153153,6875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 08.30.00;2024-11-22 15.30.00;152760,734375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 08.30.00;2024-11-22 15.30.00;152970,09375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 08.45.00;2024-11-22 15.45.00;153366,734375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 08.45.00;2024-11-22 15.45.00;152916,953125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 08.45.00;2024-11-22 15.45.00;153145,796875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 09.00.00;2024-11-22 16.00.00;153449,34375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 09.00.00;2024-11-22 16.00.00;153100,90625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 09.00.00;2024-11-22 16.00.00;153296,515625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 09.15.00;2024-11-22 16.15.00;153606,015625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 09.15.00;2024-11-22 16.15.00;153198,703125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 09.15.00;2024-11-22 16.15.00;153436,390625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 09.30.00;2024-11-22 16.30.00;153715;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 09.30.00;2024-11-22 16.30.00;153339,328125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 09.30.00;2024-11-22 16.30.00;153529,40625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 09.45.00;2024-11-22 16.45.00;153959,4375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 09.45.00;2024-11-22 16.45.00;153516,765625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 09.45.00;2024-11-22 16.45.00;153708,375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 10.00.00;2024-11-22 17.00.00;154415,234375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 10.00.00;2024-11-22 17.00.00;153873,9375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 10.00.00;2024-11-22 17.00.00;154148,65625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 10.15.00;2024-11-22 17.15.00;154759;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 10.15.00;2024-11-22 17.15.00;154307,90625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 10.15.00;2024-11-22 17.15.00;154608,375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 10.30.00;2024-11-22 17.30.00;154739,953125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 10.30.00;2024-11-22 17.30.00;154389,03125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 10.30.00;2024-11-22 17.30.00;154557,5625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 10.45.00;2024-11-22 17.45.00;154564,78125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 10.45.00;2024-11-22 17.45.00;153917,71875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 10.45.00;2024-11-22 17.45.00;154207,921875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 11.00.00;2024-11-22 18.00.00;154365,328125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 11.00.00;2024-11-22 18.00.00;153927,25;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 11.00.00;2024-11-22 18.00.00;154089,40625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 11.15.00;2024-11-22 18.15.00;154652,171875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 11.15.00;2024-11-22 18.15.00;154234,4375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 11.15.00;2024-11-22 18.15.00;154476,484375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 11.30.00;2024-11-22 18.30.00;154654,59375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 11.30.00;2024-11-22 18.30.00;154383,109375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 11.30.00;2024-11-22 18.30.00;154521,90625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 11.45.00;2024-11-22 18.45.00;154691,546875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 11.45.00;2024-11-22 18.45.00;154293,1875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 11.45.00;2024-11-22 18.45.00;154502,8125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 12.00.00;2024-11-22 19.00.00;154809,328125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 12.00.00;2024-11-22 19.00.00;154426,421875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 12.00.00;2024-11-22 19.00.00;154637,546875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 12.15.00;2024-11-22 19.15.00;154816,515625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 12.15.00;2024-11-22 19.15.00;154260,875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 12.15.00;2024-11-22 19.15.00;154538,203125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 12.30.00;2024-11-22 19.30.00;154414,34375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 12.30.00;2024-11-22 19.30.00;153957,671875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 12.30.00;2024-11-22 19.30.00;154230,171875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 12.45.00;2024-11-22 19.45.00;154349,734375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 12.45.00;2024-11-22 19.45.00;154066,828125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 12.45.00;2024-11-22 19.45.00;154208,953125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 13.00.00;2024-11-22 20.00.00;154348,671875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 13.00.00;2024-11-22 20.00.00;154089,75;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 13.00.00;2024-11-22 20.00.00;154210,09375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 13.15.00;2024-11-22 20.15.00;154487,71875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 13.15.00;2024-11-22 20.15.00;154133,453125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 13.15.00;2024-11-22 20.15.00;154302,375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 13.30.00;2024-11-22 20.30.00;154558,703125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 13.30.00;2024-11-22 20.30.00;154164,375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 13.30.00;2024-11-22 20.30.00;154359,34375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 13.45.00;2024-11-22 20.45.00;154797,984375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 13.45.00;2024-11-22 20.45.00;154175,171875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 13.45.00;2024-11-22 20.45.00;154538,375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 14.00.00;2024-11-22 21.00.00;154642,703125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 14.00.00;2024-11-22 21.00.00;153261,875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 14.00.00;2024-11-22 21.00.00;153939,703125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 14.15.00;2024-11-22 21.15.00;154091,421875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 14.15.00;2024-11-22 21.15.00;153531,984375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 14.15.00;2024-11-22 21.15.00;153819,578125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 14.30.00;2024-11-22 21.30.00;154073,40625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 14.30.00;2024-11-22 21.30.00;153693,953125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 14.30.00;2024-11-22 21.30.00;153881,296875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 14.45.00;2024-11-22 21.45.00;154207,875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 14.45.00;2024-11-22 21.45.00;153251,890625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 14.45.00;2024-11-22 21.45.00;153934,65625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 15.00.00;2024-11-22 22.00.00;153555,765625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 15.00.00;2024-11-22 22.00.00;152342,3125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 15.00.00;2024-11-22 22.00.00;153083,046875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 15.15.00;2024-11-22 22.15.00;153006,96875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 15.15.00;2024-11-22 22.15.00;152287,3125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 15.15.00;2024-11-22 22.15.00;152749,328125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 15.30.00;2024-11-22 22.30.00;153061,40625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 15.30.00;2024-11-22 22.30.00;152690,25;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 15.30.00;2024-11-22 22.30.00;152913,34375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 15.45.00;2024-11-22 22.45.00;153001,21875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 15.45.00;2024-11-22 22.45.00;152513,609375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 15.45.00;2024-11-22 22.45.00;152767,953125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 16.00.00;2024-11-22 23.00.00;153210,375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 16.00.00;2024-11-22 23.00.00;152793,9375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 16.00.00;2024-11-22 23.00.00;153020,421875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 16.15.00;2024-11-22 23.15.00;153296,09375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 16.15.00;2024-11-22 23.15.00;153010,671875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 16.15.00;2024-11-22 23.15.00;153145,75;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 16.30.00;2024-11-22 23.30.00;153270,1875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 16.30.00;2024-11-22 23.30.00;152980,609375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 16.30.00;2024-11-22 23.30.00;153159,640625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 16.45.00;2024-11-22 23.45.00;153523,34375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 16.45.00;2024-11-22 23.45.00;153130,34375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 16.45.00;2024-11-22 23.45.00;153312,25;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 17.00.00;2024-11-23 00.00.00;153859,46875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 17.00.00;2024-11-23 00.00.00;153412,1875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 17.00.00;2024-11-23 00.00.00;153605,234375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 17.15.00;2024-11-23 00.15.00;154059,921875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 17.15.00;2024-11-23 00.15.00;153652,875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 17.15.00;2024-11-23 00.15.00;153836,140625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 17.30.00;2024-11-23 00.30.00;154024,171875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 17.30.00;2024-11-23 00.30.00;153705,90625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 17.30.00;2024-11-23 00.30.00;153879,953125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 17.45.00;2024-11-23 00.45.00;153983,03125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 17.45.00;2024-11-23 00.45.00;153579,9375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 17.45.00;2024-11-23 00.45.00;153804,109375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 18.00.00;2024-11-23 01.00.00;154046,015625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 18.00.00;2024-11-23 01.00.00;153353;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 18.00.00;2024-11-23 01.00.00;153871,453125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 18.15.00;2024-11-23 01.15.00;153931,921875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 18.15.00;2024-11-23 01.15.00;153616,796875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 18.15.00;2024-11-23 01.15.00;153773,328125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 18.30.00;2024-11-23 01.30.00;153947,875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 18.30.00;2024-11-23 01.30.00;153581,171875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 18.30.00;2024-11-23 01.30.00;153780,234375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 18.45.00;2024-11-23 01.45.00;153988,5;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 18.45.00;2024-11-23 01.45.00;153542,484375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 18.45.00;2024-11-23 01.45.00;153860,765625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 19.00.00;2024-11-23 02.00.00;154132,75;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 19.00.00;2024-11-23 02.00.00;153852,515625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 19.00.00;2024-11-23 02.00.00;153995,609375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 19.15.00;2024-11-23 02.15.00;154450,453125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 19.15.00;2024-11-23 02.15.00;154011,1875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 19.15.00;2024-11-23 02.15.00;154215,078125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 19.30.00;2024-11-23 02.30.00;154751,96875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 19.30.00;2024-11-23 02.30.00;154323,734375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 19.30.00;2024-11-23 02.30.00;154565,6875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 19.45.00;2024-11-23 02.45.00;154752,96875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 19.45.00;2024-11-23 02.45.00;154447,75;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 19.45.00;2024-11-23 02.45.00;154633,546875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 20.00.00;2024-11-23 03.00.00;154874,6875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 20.00.00;2024-11-23 03.00.00;153776,421875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 20.00.00;2024-11-23 03.00.00;154610,796875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 20.15.00;2024-11-23 03.15.00;153920,96875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 20.15.00;2024-11-23 03.15.00;153589,953125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 20.15.00;2024-11-23 03.15.00;153787,234375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 20.30.00;2024-11-23 03.30.00;154009,125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 20.30.00;2024-11-23 03.30.00;153707,546875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 20.30.00;2024-11-23 03.30.00;153871,140625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 20.45.00;2024-11-23 03.45.00;154001,296875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 20.45.00;2024-11-23 03.45.00;153669,25;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 20.45.00;2024-11-23 03.45.00;153849,6875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 21.00.00;2024-11-23 04.00.00;153845,140625;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 21.00.00;2024-11-23 04.00.00;153620,09375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 21.00.00;2024-11-23 04.00.00;153728,40625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 21.15.00;2024-11-23 04.15.00;153737,96875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 21.15.00;2024-11-23 04.15.00;153278,75;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 21.15.00;2024-11-23 04.15.00;153514,703125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 21.30.00;2024-11-23 04.30.00;153401,796875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 21.30.00;2024-11-23 04.30.00;153094,84375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 21.30.00;2024-11-23 04.30.00;153223,125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 21.45.00;2024-11-23 04.45.00;153257,859375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 21.45.00;2024-11-23 04.45.00;152880,375;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 21.45.00;2024-11-23 04.45.00;153089,515625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 22.00.00;2024-11-23 05.00.00;152952,671875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 22.00.00;2024-11-23 05.00.00;152608,75;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 22.00.00;2024-11-23 05.00.00;152750,28125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 22.15.00;2024-11-23 05.15.00;152742,03125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 22.15.00;2024-11-23 05.15.00;152434,265625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 22.15.00;2024-11-23 05.15.00;152544,6875;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 22.30.00;2024-11-23 05.30.00;152814,3125;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 22.30.00;2024-11-23 05.30.00;152442,8125;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 22.30.00;2024-11-23 05.30.00;152648,34375;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 22.45.00;2024-11-23 05.45.00;152860,46875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 22.45.00;2024-11-23 05.45.00;152578,40625;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 22.45.00;2024-11-23 05.45.00;152720,65625;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 23.00.00;2024-11-23 06.00.00;153207,875;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 23.00.00;2024-11-23 06.00.00;152671,421875;"APF.P1";"Voltage L-L Avg Low";"V"
2024-11-22 23.00.00;2024-11-23 06.00.00;152924,3125;"APF.P1";"Voltage L-L Avg Mean";"V"
2024-11-22 23.15.00;2024-11-23 06.15.00;153295,859375;"APF.P1";"Voltage L-L Avg High";"V"
2024-11-22 23.15.00;2024-11-23 06.15.00;153016;"APF.P1";"Voltage L-L Avg Low";"V"
